"<per>,<date>,<time>,<open>,<high>,<low>,<close>,<vol>,<oi>"
"13076,20170925,123330,15.050,15.050,15.050,15.050,765.000,0"
"13077,20170925,123428,15.050,15.050,15.050,15.050,600.000,0"
"13078,20170925,123507,15.050,15.050,15.050,15.050,1389.000,0"
"13079,20170925,123507,15.050,15.050,15.050,15.050,1900.000,0"
"13080,20170925,123604,15.050,15.050,15.050,15.050,660.000,0"
"13081,20170925,123622,15.050,15.050,15.050,15.050,185.000,0"
"13082,20170925,123652,15.050,15.050,15.050,15.050,664.000,0"
"13083,20170925,123752,15.000,15.000,15.000,15.000,2640.000,0"
"13084,20170925,123752,15.000,15.000,15.000,15.000,2000.000,0"
"13085,20170925,123826,15.000,15.000,15.000,15.000,2655.000,0"
"13086,20170925,123839,15.000,15.000,15.000,15.000,2705.000,0"
"13087,20170925,123913,15.050,15.050,15.050,15.050,10.000,0"
"13088,20170925,123953,14.950,14.950,14.950,14.950,3000.000,0"
"13089,20170925,123953,14.950,14.950,14.950,14.950,2550.000,0"
"13090,20170925,124013,14.950,14.950,14.950,14.950,400.000,0"
"13091,20170925,124038,14.950,14.950,14.950,14.950,100.000,0"
"13092,20170925,124152,14.950,14.950,14.950,14.950,1083.000,0"
"13093,20170925,124156,14.950,14.950,14.950,14.950,608.000,0"
"13094,20170925,124156,14.950,14.950,14.950,14.950,672.000,0"
"13095,20170925,124211,14.950,14.950,14.950,14.950,660.000,0"
"13096,20170925,124220,14.900,14.900,14.900,14.900,203.000,0"
"13097,20170925,124220,14.900,14.900,14.900,14.900,2000.000,0"
"13098,20170925,124220,14.900,14.900,14.900,14.900,1797.000,0"
"13099,20170925,124248,14.950,14.950,14.950,14.950,732.000,0"
"13100,20170925,124307,14.900,14.900,14.900,14.900,353.000,0"
"13101,20170925,124307,14.900,14.900,14.900,14.900,1194.000,0"
"13102,20170925,124307,14.900,14.900,14.900,14.900,250.000,0"
"13103,20170925,124307,14.900,14.900,14.900,14.900,8203.000,0"
"13104,20170925,124333,15.000,15.000,15.000,15.000,766.000,0"
"13105,20170925,124333,15.000,15.000,15.000,15.000,1586.000,0"
"13106,20170925,124333,15.000,15.000,15.000,15.000,981.000,0"
"13107,20170925,124716,15.000,15.000,15.000,15.000,101.000,0"
"13108,20170925,124740,15.000,15.000,15.000,15.000,867.000,0"
"13109,20170925,124740,15.000,15.000,15.000,15.000,1133.000,0"
"13110,20170925,124820,15.000,15.000,15.000,15.000,114.000,0"
"13111,20170925,124820,15.000,15.000,15.000,15.000,436.000,0"
"13112,20170925,124931,15.000,15.000,15.000,15.000,1064.000,0"
"13113,20170925,124931,15.000,15.000,15.000,15.000,336.000,0"
"13114,20170925,125119,15.000,15.000,15.000,15.000,166.000,0"
"13115,20170925,125128,15.000,15.000,15.000,15.000,498.000,0"
"13116,20170925,125128,15.000,15.000,15.000,15.000,68.000,0"
"13117,20170925,125147,14.950,14.950,14.950,14.950,760.000,0"
"13118,20170925,125155,15.000,15.000,15.000,15.000,1433.000,0"
"13119,20170925,125241,15.000,15.000,15.000,15.000,500.000,0"
"13120,20170925,125653,15.000,15.000,15.000,15.000,2154.000,0"
"13121,20170925,125653,15.000,15.000,15.000,15.000,499.000,0"
"13122,20170925,125829,14.900,14.900,14.900,14.900,184.000,0"
"13123,20170925,125829,14.900,14.900,14.900,14.900,969.000,0"
"13124,20170925,125904,14.950,14.950,14.950,14.950,2500.000,0"
"13125,20170925,125904,14.950,14.950,14.950,14.950,830.000,0"
"13126,20170925,130112,14.950,14.950,14.950,14.950,1000.000,0"
"13127,20170925,130116,14.950,14.950,14.950,14.950,775.000,0"
"13128,20170925,130124,15.000,15.000,15.000,15.000,69.000,0"
"13129,20170925,130124,15.000,15.000,15.000,15.000,2388.000,0"
"13130,20170925,130124,15.000,15.000,15.000,15.000,1396.000,0"
"13131,20170925,130136,14.950,14.950,14.950,14.950,1000.000,0"
"13132,20170925,130150,15.000,15.000,15.000,15.000,1975.000,0"
"13133,20170925,130503,15.000,15.000,15.000,15.000,337.000,0"
"13134,20170925,130540,15.000,15.000,15.000,15.000,38.000,0"
"13135,20170925,130614,15.000,15.000,15.000,15.000,1169.000,0"
"13136,20170925,130614,15.000,15.000,15.000,15.000,581.000,0"
"13137,20170925,130614,15.000,15.000,15.000,15.000,550.000,0"
"13138,20170925,130614,15.000,15.000,15.000,15.000,800.000,0"
"13139,20170925,130629,15.000,15.000,15.000,15.000,788.000,0"
"13140,20170925,130629,15.000,15.000,15.000,15.000,1924.000,0"
"13141,20170925,130629,15.000,15.000,15.000,15.000,4000.000,0"
"13142,20170925,130631,15.000,15.000,15.000,15.000,200.000,0"
"13143,20170925,130655,15.000,15.000,15.000,15.000,1080.000,0"
"13144,20170925,130701,14.950,14.950,14.950,14.950,1156.000,0"
"13145,20170925,130701,14.950,14.950,14.950,14.950,500.000,0"
"13146,20170925,130701,14.950,14.950,14.950,14.950,844.000,0"
"13147,20170925,130939,15.000,15.000,15.000,15.000,337.000,0"
"13148,20170925,131017,15.000,15.000,15.000,15.000,1000.000,0"
"13149,20170925,131054,14.950,14.950,14.950,14.950,1000.000,0"
"13150,20170925,131101,14.950,14.950,14.950,14.950,372.000,0"
"13151,20170925,131101,14.950,14.950,14.950,14.950,1486.000,0"
"13152,20170925,131101,14.950,14.950,14.950,14.950,675.000,0"
"13153,20170925,131101,14.950,14.950,14.950,14.950,500.000,0"
"13154,20170925,131313,15.000,15.000,15.000,15.000,1311.000,0"
"13155,20170925,131337,15.000,15.000,15.000,15.000,284.000,0"
"13156,20170925,131337,15.000,15.000,15.000,15.000,1153.000,0"
"13157,20170925,131337,15.000,15.000,15.000,15.000,863.000,0"
"13158,20170925,131416,15.000,15.000,15.000,15.000,2649.000,0"
"13159,20170925,131429,14.950,14.950,14.950,14.950,22.000,0"
"13160,20170925,131429,14.950,14.950,14.950,14.950,700.000,0"
"13161,20170925,131429,14.950,14.950,14.950,14.950,278.000,0"
"13162,20170925,131512,15.000,15.000,15.000,15.000,1488.000,0"
"13163,20170925,131512,15.000,15.000,15.000,15.000,412.000,0"
"13164,20170925,131515,14.950,14.950,14.950,14.950,4146.000,0"
"13165,20170925,131515,14.950,14.950,14.950,14.950,1478.000,0"
"13166,20170925,131515,14.950,14.950,14.950,14.950,1486.000,0"
"13167,20170925,131515,14.950,14.950,14.950,14.950,90.000,0"
"13168,20170925,131515,14.950,14.950,14.950,14.950,800.000,0"
"13169,20170925,131541,14.950,14.950,14.950,14.950,1486.000,0"
"13170,20170925,131541,14.950,14.950,14.950,14.950,4742.000,0"
"13171,20170925,131541,14.950,14.950,14.950,14.950,691.000,0"
"13172,20170925,131755,14.950,14.950,14.950,14.950,81.000,0"
"13173,20170925,131844,14.950,14.950,14.950,14.950,101.000,0"
"13174,20170925,131844,14.950,14.950,14.950,14.950,1899.000,0"
"13175,20170925,131930,14.950,14.950,14.950,14.950,2200.000,0"
"13176,20170925,131934,14.950,14.950,14.950,14.950,100.000,0"
"13177,20170925,132126,15.000,15.000,15.000,15.000,409.000,0"
"13178,20170925,132141,14.950,14.950,14.950,14.950,3300.000,0"
"13179,20170925,132200,15.000,15.000,15.000,15.000,744.000,0"
"13180,20170925,132200,15.000,15.000,15.000,15.000,2179.000,0"
"13181,20170925,132227,15.000,15.000,15.000,15.000,1424.000,0"
"13182,20170925,132341,15.000,15.000,15.000,15.000,350.000,0"
"13183,20170925,132400,15.000,15.000,15.000,15.000,5500.000,0"
"13184,20170925,132519,15.000,15.000,15.000,15.000,466.000,0"
"13185,20170925,132755,14.950,14.950,14.950,14.950,167.000,0"
"13186,20170925,132755,14.950,14.950,14.950,14.950,6299.000,0"
"13187,20170925,132903,14.900,14.900,14.900,14.900,5000.000,0"
"13188,20170925,132933,14.900,14.900,14.900,14.900,4031.000,0"
"13189,20170925,132933,14.900,14.900,14.900,14.900,1480.000,0"
"13190,20170925,132933,14.900,14.900,14.900,14.900,335.000,0"
"13191,20170925,132933,14.900,14.900,14.900,14.900,200.000,0"
"13192,20170925,132933,14.900,14.900,14.900,14.900,3954.000,0"
"13193,20170925,133025,14.900,14.900,14.900,14.900,700.000,0"
"13194,20170925,133025,14.900,14.900,14.900,14.900,254.000,0"
"13195,20170925,133025,14.900,14.900,14.900,14.900,1046.000,0"
"13196,20170925,133052,14.900,14.900,14.900,14.900,1088.000,0"
"13197,20170925,133052,14.850,14.850,14.850,14.850,1050.000,0"
"13198,20170925,133052,14.850,14.850,14.850,14.850,3959.000,0"
"13199,20170925,133052,14.850,14.850,14.850,14.850,903.000,0"
"13200,20170925,133109,14.950,14.950,14.950,14.950,688.000,0"
"13201,20170925,133250,14.900,14.900,14.900,14.900,2000.000,0"
"13202,20170925,133328,14.950,14.950,14.950,14.950,593.000,0"
"13203,20170925,133409,14.950,14.950,14.950,14.950,658.000,0"
"13204,20170925,133416,14.950,14.950,14.950,14.950,273.000,0"
"13205,20170925,133625,14.950,14.950,14.950,14.950,2821.000,0"
"13206,20170925,133857,14.950,14.950,14.950,14.950,996.000,0"
"13207,20170925,133957,14.950,14.950,14.950,14.950,259.000,0"
"13208,20170925,134048,14.950,14.950,14.950,14.950,668.000,0"
"13209,20170925,134226,14.850,14.850,14.850,14.850,5000.000,0"
"13210,20170925,134226,14.850,14.850,14.850,14.850,800.000,0"
"13211,20170925,134226,14.850,14.850,14.850,14.850,5138.000,0"
"13212,20170925,134226,14.850,14.850,14.850,14.850,475.000,0"
"13213,20170925,134241,14.950,14.950,14.950,14.950,800.000,0"
"13214,20170925,134303,14.950,14.950,14.950,14.950,700.000,0"
"13215,20170925,134331,14.950,14.950,14.950,14.950,66.000,0"
"13216,20170925,134413,14.950,14.950,14.950,14.950,821.000,0"
"13217,20170925,134413,14.950,14.950,14.950,14.950,179.000,0"
"13218,20170925,134700,14.950,14.950,14.950,14.950,4179.000,0"
"13219,20170925,134700,14.950,14.950,14.950,14.950,5000.000,0"
"13220,20170925,134700,14.950,14.950,14.950,14.950,1821.000,0"
"13221,20170925,134838,14.950,14.950,14.950,14.950,750.000,0"
"13222,20170925,134854,14.950,14.950,14.950,14.950,5821.000,0"
"13223,20170925,134854,14.950,14.950,14.950,14.950,4250.000,0"
"13224,20170925,134910,14.950,14.950,14.950,14.950,1200.000,0"
"13225,20170925,134940,14.950,14.950,14.950,14.950,1729.000,0"
"13226,20170925,134958,15.000,15.000,15.000,15.000,1996.000,0"
"13227,20170925,135146,14.950,14.950,14.950,14.950,401.000,0"
"13228,20170925,135302,14.950,14.950,14.950,14.950,599.000,0"
"13229,20170925,135302,15.000,15.000,15.000,15.000,67.000,0"
"13230,20170925,135317,15.000,15.000,15.000,15.000,20000.000,0"
"13231,20170925,135317,15.000,15.000,15.000,15.000,10000.000,0"
"13232,20170925,135317,15.000,15.000,15.000,15.000,372.000,0"
"13233,20170925,135317,15.000,15.000,15.000,15.000,200.000,0"
"13234,20170925,135317,15.000,15.000,15.000,15.000,5000.000,0"
"13235,20170925,135317,15.000,15.000,15.000,15.000,3000.000,0"
"13236,20170925,135317,15.000,15.000,15.000,15.000,5405.000,0"
"13237,20170925,135317,15.000,15.000,15.000,15.000,9453.000,0"
"13238,20170925,135317,15.000,15.000,15.000,15.000,3570.000,0"
"13239,20170925,135317,15.000,15.000,15.000,15.000,3000.000,0"
"13240,20170925,135334,14.900,14.900,14.900,14.900,34.000,0"
"13241,20170925,135334,14.900,14.900,14.900,14.900,2684.000,0"
"13242,20170925,135449,15.000,15.000,15.000,15.000,430.000,0"
"13243,20170925,135616,15.000,15.000,15.000,15.000,3.000,0"
"13244,20170925,135616,15.000,15.000,15.000,15.000,447.000,0"
"13245,20170925,135715,15.000,15.000,15.000,15.000,500.000,0"
"13246,20170925,135715,15.000,15.000,15.000,15.000,2193.000,0"
"13247,20170925,135726,15.050,15.050,15.050,15.050,1000.000,0"
"13248,20170925,135906,15.000,15.000,15.000,15.000,2000.000,0"
"13249,20170925,135906,15.000,15.000,15.000,15.000,687.000,0"
"13250,20170925,135930,15.050,15.050,15.050,15.050,1217.000,0"
"13251,20170925,140009,15.000,15.000,15.000,15.000,48.000,0"
"13252,20170925,140019,14.950,14.950,14.950,14.950,3260.000,0"
"13253,20170925,140022,15.050,15.050,15.050,15.050,2100.000,0"
"13254,20170925,140031,15.050,15.050,15.050,15.050,6317.000,0"
"13255,20170925,140031,15.050,15.050,15.050,15.050,683.000,0"
"13256,20170925,140059,15.050,15.050,15.050,15.050,231.000,0"
"13257,20170925,140130,15.050,15.050,15.050,15.050,1087.000,0"
"13258,20170925,140446,15.050,15.050,15.050,15.050,10000.000,0"
"13259,20170925,140511,15.050,15.050,15.050,15.050,1980.000,0"
"13260,20170925,140516,15.050,15.050,15.050,15.050,3373.000,0"
"13261,20170925,140516,15.050,15.050,15.050,15.050,500.000,0"
"13262,20170925,140516,15.050,15.050,15.050,15.050,385.000,0"
"13263,20170925,140516,15.050,15.050,15.050,15.050,4500.000,0"
"13264,20170925,140516,15.050,15.050,15.050,15.050,242.000,0"
"13265,20170925,140516,15.050,15.050,15.050,15.050,1000.000,0"
"13266,20170925,141006,15.050,15.050,15.050,15.050,500.000,0"
"13267,20170925,141010,14.950,14.950,14.950,14.950,600.000,0"
"13268,20170925,141339,14.950,14.950,14.950,14.950,1140.000,0"
"13269,20170925,141339,14.950,14.950,14.950,14.950,460.000,0"
"13270,20170925,141459,14.950,14.950,14.950,14.950,2215.000,0"
"13271,20170925,141504,15.050,15.050,15.050,15.050,300.000,0"
"13272,20170925,141532,14.950,14.950,14.950,14.950,3663.000,0"
"13273,20170925,141552,14.900,14.900,14.900,14.900,692.000,0"
"13274,20170925,141552,14.900,14.900,14.900,14.900,1241.000,0"
"13275,20170925,141552,14.950,14.950,14.950,14.950,332.000,0"
"13276,20170925,141552,14.950,14.950,14.950,14.950,735.000,0"
"13277,20170925,141703,15.000,15.000,15.000,15.000,300.000,0"
"13278,20170925,141720,15.000,15.000,15.000,15.000,5.000,0"
"13279,20170925,141824,15.000,15.000,15.000,15.000,1134.000,0"
"13280,20170925,141824,15.000,15.000,15.000,15.000,246.000,0"
"13281,20170925,141824,15.000,15.000,15.000,15.000,1219.000,0"
"13282,20170925,141944,15.000,15.000,15.000,15.000,2000.000,0"
"13283,20170925,142230,15.000,15.000,15.000,15.000,960.000,0"
"13284,20170925,142306,15.000,15.000,15.000,15.000,1300.000,0"
"13285,20170925,142407,15.000,15.000,15.000,15.000,657.000,0"
"13286,20170925,142515,14.900,14.900,14.900,14.900,12232.000,0"
"13287,20170925,142515,14.950,14.950,14.950,14.950,668.000,0"
"13288,20170925,142850,15.000,15.000,15.000,15.000,26.000,0"
"13289,20170925,143251,15.000,15.000,15.000,15.000,7.000,0"
"13290,20170925,143300,15.000,15.000,15.000,15.000,2000.000,0"
"13291,20170925,143416,15.000,15.000,15.000,15.000,1485.000,0"
"13292,20170925,143416,15.000,15.000,15.000,15.000,182.000,0"
"13293,20170925,143420,15.000,15.000,15.000,15.000,68.000,0"
"13294,20170925,143420,15.000,15.000,15.000,15.000,1180.000,0"
"13295,20170925,143420,15.000,15.000,15.000,15.000,150.000,0"
"13296,20170925,143629,15.050,15.050,15.050,15.050,700.000,0"
"13297,20170925,143654,15.000,15.000,15.000,15.000,3177.000,0"
"13298,20170925,143731,15.000,15.000,15.000,15.000,3925.000,0"
"13299,20170925,143801,15.050,15.050,15.050,15.050,1200.000,0"
"13300,20170925,143839,15.000,15.000,15.000,15.000,755.000,0"
"13301,20170925,143848,15.000,15.000,15.000,15.000,100.000,0"
"13302,20170925,143851,15.000,15.000,15.000,15.000,1721.000,0"
"13303,20170925,143935,15.000,15.000,15.000,15.000,889.000,0"
"13304,20170925,144229,15.000,15.000,15.000,15.000,441.000,0"
"13305,20170925,144229,15.000,15.000,15.000,15.000,614.000,0"
"13306,20170925,144236,15.000,15.000,15.000,15.000,1500.000,0"
"13307,20170925,144246,15.050,15.050,15.050,15.050,300.000,0"
"13308,20170925,144459,15.050,15.050,15.050,15.050,664.000,0"
"13309,20170925,144459,15.000,15.000,15.000,15.000,100.000,0"
"13310,20170925,144517,15.050,15.050,15.050,15.050,300.000,0"
"13311,20170925,144638,15.000,15.000,15.000,15.000,786.000,0"
"13312,20170925,144638,15.000,15.000,15.000,15.000,3000.000,0"
"13313,20170925,144638,15.000,15.000,15.000,15.000,866.000,0"
"13314,20170925,144734,15.000,15.000,15.000,15.000,302.000,0"
"13315,20170925,145310,14.950,14.950,14.950,14.950,2758.000,0"
"13316,20170925,145310,15.000,15.000,15.000,15.000,392.000,0"
"13317,20170925,145350,15.000,15.000,15.000,15.000,1073.000,0"
"13318,20170925,145534,14.900,14.900,14.900,14.900,2076.000,0"
"13319,20170925,145534,14.900,14.900,14.900,14.900,224.000,0"
"13320,20170925,145729,14.900,14.900,14.900,14.900,106.000,0"
"13321,20170925,145729,14.900,14.900,14.900,14.900,94.000,0"
"13322,20170925,150309,14.900,14.900,14.900,14.900,396.000,0"
"13323,20170925,150309,14.900,14.900,14.900,14.900,500.000,0"
"13324,20170925,150309,14.900,14.900,14.900,14.900,406.000,0"
"13325,20170925,150309,14.900,14.900,14.900,14.900,870.000,0"
"13326,20170925,150316,14.900,14.900,14.900,14.900,48.000,0"
"13327,20170925,150349,15.000,15.000,15.000,15.000,1400.000,0"
"13328,20170925,150410,15.000,15.000,15.000,15.000,1400.000,0"
"13329,20170925,150554,15.000,15.000,15.000,15.000,781.000,0"
"13330,20170925,150618,15.000,15.000,15.000,15.000,48.000,0"
"13331,20170925,151159,15.050,15.050,15.050,15.050,50.000,0"
"13332,20170925,151406,15.050,15.050,15.050,15.050,6288.000,0"
"13333,20170925,151448,15.000,15.000,15.000,15.000,480.000,0"
"13334,20170925,151448,15.000,15.000,15.000,15.000,2000.000,0"
"13335,20170925,151448,15.000,15.000,15.000,15.000,2653.000,0"
"13336,20170925,151448,15.000,15.000,15.000,15.000,1500.000,0"
"13337,20170925,151448,15.000,15.000,15.000,15.000,1750.000,0"
"13338,20170925,151448,15.000,15.000,15.000,15.000,1000.000,0"
"13339,20170925,151448,15.000,15.000,15.000,15.000,971.000,0"
"13340,20170925,151448,15.000,15.000,15.000,15.000,2065.000,0"
"13341,20170925,151509,15.050,15.050,15.050,15.050,332.000,0"
"13342,20170925,151529,15.050,15.050,15.050,15.050,997.000,0"
"13343,20170925,151556,15.000,15.000,15.000,15.000,1000.000,0"
"13344,20170925,151925,15.000,15.000,15.000,15.000,2500.000,0"
"13345,20170925,151946,15.000,15.000,15.000,15.000,2500.000,0"
"13346,20170925,152141,15.000,15.000,15.000,15.000,10833.000,0"
"13347,20170925,152141,14.950,14.950,14.950,14.950,985.000,0"
"13348,20170925,152141,14.950,14.950,14.950,14.950,1672.000,0"
"13349,20170925,152141,15.000,15.000,15.000,15.000,1500.000,0"
"13350,20170925,152201,15.050,15.050,15.050,15.050,1390.000,0"
"13351,20170925,152201,15.000,15.000,15.000,15.000,271.000,0"
"13352,20170925,152237,15.050,15.050,15.050,15.050,1727.000,0"
"13353,20170925,152347,15.000,15.000,15.000,15.000,517.000,0"
"13354,20170925,152612,15.000,15.000,15.000,15.000,369.000,0"
"13355,20170925,152612,15.000,15.000,15.000,15.000,163.000,0"
"13356,20170925,152707,15.000,15.000,15.000,15.000,1181.000,0"
"13357,20170925,152715,15.000,15.000,15.000,15.000,319.000,0"
"13358,20170925,152802,15.000,15.000,15.000,15.000,101.000,0"
"13359,20170925,152823,15.050,15.050,15.050,15.050,1879.000,0"
"13360,20170925,152823,15.050,15.050,15.050,15.050,1379.000,0"
"13361,20170925,152823,15.050,15.050,15.050,15.050,242.000,0"
"13362,20170925,152841,15.050,15.050,15.050,15.050,242.000,0"
"13363,20170925,152841,15.050,15.050,15.050,15.050,10000.000,0"
"13364,20170925,152841,15.050,15.050,15.050,15.050,1137.000,0"
"13365,20170925,152841,15.050,15.050,15.050,15.050,3621.000,0"
"13366,20170925,152902,15.000,15.000,15.000,15.000,2000.000,0"
"13367,20170925,152902,15.000,15.000,15.000,15.000,99.000,0"
"13368,20170925,152947,15.000,15.000,15.000,15.000,3000.000,0"
"13369,20170925,153034,15.000,15.000,15.000,15.000,500.000,0"
"13370,20170925,153121,15.000,15.000,15.000,15.000,1341.000,0"
"13371,20170925,153121,15.000,15.000,15.000,15.000,659.000,0"
"13372,20170925,153201,15.050,15.050,15.050,15.050,1000.000,0"
"13373,20170925,153201,15.050,15.050,15.050,15.050,4539.000,0"
"13374,20170925,153201,15.000,15.000,15.000,15.000,841.000,0"
"13375,20170925,153201,15.050,15.050,15.050,15.050,242.000,0"
"13376,20170925,153205,15.050,15.050,15.050,15.050,993.000,0"
"13377,20170925,153336,15.050,15.050,15.050,15.050,1700.000,0"
"13378,20170925,153452,14.950,14.950,14.950,14.950,3000.000,0"
"13379,20170925,153626,15.000,15.000,15.000,15.000,2406.000,0"
"13380,20170925,153636,15.000,15.000,15.000,15.000,344.000,0"
